route_id,unique_id,service_start_date,update_origin,train_platform,working_time_arrival,working_time_departure,planned_time_arrival,planned_time_departure,actual_arrival_time,actual_departure_time,platform,train_length,estimated_time,source,actual_time,actual_time_class,is_delayed_arrival,is_delayed_departure,source_instance,estimated_time_minutes,planned_time_arrival_seconds,working_time_arrival_seconds,abs_error_arrival,actual_arrival_time_seconds,planned_time_departure_seconds,actual_departure_time_seconds,abs_error_departure,AtcoCode_x,TiplocCode_x,CrsCode_x,StationName_x,StationNameLang_x,GridType_x,Easting_x,Northing_x,CreationDateTime_x,ModificationDateTime_x,RevisionNumber_x,Modification_x,AtcoCode_y,TiplocCode_y,CrsCode_y,StationName_y,StationNameLang_y,GridType_y,Easting_y,Northing_y,CreationDateTime_y,ModificationDateTime_y,RevisionNumber_y,Modification_y,AtcoCode_darwin,TiplocCode_darwin,CrsCode_darwin,StationName_darwin,StationNameLang_darwin,GridType_darwin,Easting_darwin,Northing_darwin,CreationDateTime_darwin,ModificationDateTime_darwin,RevisionNumber_darwin,Modification_darwin,AtcoCode_station_ref,TiplocCode_station_ref,CrsCode_station_ref,StationName_station_ref,StationNameLang_station_ref,GridType_station_ref,Easting_station_ref,Northing_station_ref,CreationDateTime_station_ref,ModificationDateTime_station_ref,RevisionNumber_station_ref,Modification_station_ref,AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification
202403217105805,G05805,2024-03-21,Trust,CHLKWEL,23:40:30,23:41:00,23:41:00,23:41:00,23:41:00,23:41:00,1,8.0,,,,,False,False,,,85260,85230,0,85260,85260,85260,0,9100CHLKWEL,CHLKWEL,CHW,Chalkwell Rail Station,,U,585303.0,185582.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100CHLKWEL,CHLKWEL,CHW,Chalkwell Rail Station,,U,585303.0,185582.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100CHLKWEL,CHLKWEL,CHW,Chalkwell Rail Station,,U,585303.0,185582.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100CHLKWEL,CHLKWEL,CHW,Chalkwell Rail Station,,U,585303.0,185582.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100CHLKWEL,CHLKWEL,CHW,Chalkwell Rail Station,,U,585303.0,185582.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev
202403217105798,G05798,2024-03-21,CIS,BARKING,23:39:00,23:39:30,23:39:00,23:39:00,23:39:00,23:39:00,5,4.0,,,,,False,False,,,85140,85140,0,85140,85140,85140,0,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev
202403218731849,W31849,2024-03-21,,GIDB,23:38:30,23:39:00,23:39:00,23:39:00,23:39:00,23:39:00,2,3.0,,,,,False,False,,,85140,85110,0,85140,85140,85140,0,9100GIDB,GIDB,GUI,Guide Bridge Rail Station,,U,392550.0,397550.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GIDB,GIDB,GUI,Guide Bridge Rail Station,,U,392550.0,397550.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GIDB,GIDB,GUI,Guide Bridge Rail Station,,U,392550.0,397550.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GIDB,GIDB,GUI,Guide Bridge Rail Station,,U,392550.0,397550.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GIDB,GIDB,GUI,Guide Bridge Rail Station,,U,392550.0,397550.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218731849,W31849,2024-03-21,,FLWRYFD,23:41:30,23:42:00,23:42:00,23:42:00,23:42:00,23:42:00,2,3.0,,,,,False,False,,,85320,85290,0,85320,85320,85320,0,9100FLWRYFD,FLWRYFD,FLF,Flowery Field Rail Station,,U,394716.0,396126.0,2003-11-04T00:00:00,2009-01-05T10:12:59,2.0,rev,9100FLWRYFD,FLWRYFD,FLF,Flowery Field Rail Station,,U,394716.0,396126.0,2003-11-04T00:00:00,2009-01-05T10:12:59,2.0,rev,9100FLWRYFD,FLWRYFD,FLF,Flowery Field Rail Station,,U,394716.0,396126.0,2003-11-04T00:00:00,2009-01-05T10:12:59,2.0,rev,9100FLWRYFD,FLWRYFD,FLF,Flowery Field Rail Station,,U,394716.0,396126.0,2003-11-04T00:00:00,2009-01-05T10:12:59,2.0,rev,9100FLWRYFD,FLWRYFD,FLF,Flowery Field Rail Station,,U,394716.0,396126.0,2003-11-04T00:00:00,2009-01-05T10:12:59,2.0,rev
202403218731849,W31849,2024-03-21,,NWTH,23:43:30,23:44:00,23:44:00,23:44:00,23:44:00,23:44:00,2,3.0,,,,,False,False,,,85440,85410,0,85440,85440,85440,0,9100NWTH,NWTH,NWN,Newton for Hyde Rail Station,,U,395639.0,395516.0,2005-03-17T00:00:00,2009-01-05T10:12:59,2.0,rev,9100NWTH,NWTH,NWN,Newton for Hyde Rail Station,,U,395639.0,395516.0,2005-03-17T00:00:00,2009-01-05T10:12:59,2.0,rev,9100NWTH,NWTH,NWN,Newton for Hyde Rail Station,,U,395639.0,395516.0,2005-03-17T00:00:00,2009-01-05T10:12:59,2.0,rev,9100NWTH,NWTH,NWN,Newton for Hyde Rail Station,,U,395639.0,395516.0,2005-03-17T00:00:00,2009-01-05T10:12:59,2.0,rev,9100NWTH,NWTH,NWN,Newton for Hyde Rail Station,,U,395639.0,395516.0,2005-03-17T00:00:00,2009-01-05T10:12:59,2.0,rev
202403218731849,W31849,2024-03-21,,GODLY,23:45:30,23:46:00,23:46:00,23:46:00,23:46:00,23:46:00,2,3.0,,,,,False,False,,,85560,85530,0,85560,85560,85560,0,9100GODLY,GODLY,GDL,Godley Rail Station,,U,396460.0,394995.0,2003-11-04T00:00:00,2007-04-19T14:54:45,2.0,rev,9100GODLY,GODLY,GDL,Godley Rail Station,,U,396460.0,394995.0,2003-11-04T00:00:00,2007-04-19T14:54:45,2.0,rev,9100GODLY,GODLY,GDL,Godley Rail Station,,U,396460.0,394995.0,2003-11-04T00:00:00,2007-04-19T14:54:45,2.0,rev,9100GODLY,GODLY,GDL,Godley Rail Station,,U,396460.0,394995.0,2003-11-04T00:00:00,2007-04-19T14:54:45,2.0,rev,9100GODLY,GODLY,GDL,Godley Rail Station,,U,396460.0,394995.0,2003-11-04T00:00:00,2007-04-19T14:54:45,2.0,rev
202403218731849,W31849,2024-03-21,,HATRSLY,23:47:30,23:48:00,23:48:00,23:48:00,23:48:00,23:48:00,1,3.0,,,,,False,False,,,85680,85650,0,85680,85680,85680,0,9100HATRSLY,HATRSLY,HTY,Hattersley Rail Station,,U,397420.0,394280.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HATRSLY,HATRSLY,HTY,Hattersley Rail Station,,U,397420.0,394280.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HATRSLY,HATRSLY,HTY,Hattersley Rail Station,,U,397420.0,394280.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HATRSLY,HATRSLY,HTY,Hattersley Rail Station,,U,397420.0,394280.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HATRSLY,HATRSLY,HTY,Hattersley Rail Station,,U,397420.0,394280.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218731849,W31849,2024-03-21,,BRBM,23:50:00,23:50:30,23:50:00,23:50:00,23:50:00,23:50:00,1,3.0,,,,,False,False,,,85800,85800,0,85800,85800,85800,0,9100BRBM,BRBM,BDB,Broadbottom Rail Station,,U,399000.0,393800.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BRBM,BRBM,BDB,Broadbottom Rail Station,,U,399000.0,393800.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BRBM,BRBM,BDB,Broadbottom Rail Station,,U,399000.0,393800.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BRBM,BRBM,BDB,Broadbottom Rail Station,,U,399000.0,393800.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BRBM,BRBM,BDB,Broadbottom Rail Station,,U,399000.0,393800.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218731849,W31849,2024-03-21,,DNTG,23:55:30,23:56:00,23:56:00,23:56:00,23:56:00,23:56:00,1,3.0,,,,,False,False,,,86160,86130,0,86160,86160,86160,0,9100DNTG,DNTG,DTG,Dinting Rail Station,,U,402070.0,394730.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100DNTG,DNTG,DTG,Dinting Rail Station,,U,402070.0,394730.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100DNTG,DNTG,DTG,Dinting Rail Station,,U,402070.0,394730.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100DNTG,DNTG,DTG,Dinting Rail Station,,U,402070.0,394730.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100DNTG,DNTG,DTG,Dinting Rail Station,,U,402070.0,394730.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403217105804,G05804,2024-03-21,Trust,BARKING,23:45:30,23:46:00,23:46:00,23:46:00,23:46:00,23:46:00,5,4.0,,,,,False,False,,,85560,85530,0,85560,85560,85560,0,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev,9100BARKING,BARKING,BKG,Barking Rail Station,,U,544410.0,184340.0,2003-11-04T00:00:00,2010-05-14T17:36:24,2.0,rev
202403217105804,G05804,2024-03-21,Trust,WHAMHL,23:50:30,23:51:00,23:51:00,23:51:00,23:51:00,23:51:00,7,4.0,,,,,False,False,,,85860,85830,0,85860,85860,85860,0,9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,,U,539210.0,182970.0,2005-04-25T00:00:00,2010-06-04T18:47:16,3.0,rev,9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,,U,539210.0,182970.0,2005-04-25T00:00:00,2010-06-04T18:47:16,3.0,rev,9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,,U,539210.0,182970.0,2005-04-25T00:00:00,2010-06-04T18:47:16,3.0,rev,9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,,U,539210.0,182970.0,2005-04-25T00:00:00,2010-06-04T18:47:16,3.0,rev,9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,,U,539210.0,182970.0,2005-04-25T00:00:00,2010-06-04T18:47:16,3.0,rev
202403217105804,G05804,2024-03-21,Trust,LIMHSE,23:55:30,23:56:00,23:56:00,23:56:00,23:56:00,23:56:00,1,4.0,,,,,False,False,,,86160,86130,0,86160,86160,86160,0,9100LIMHSE,LIMHSE,LHS,Limehouse Rail Station,,U,536120.0,181111.0,2005-04-25T00:00:00,2010-05-14T17:37:23,2.0,rev,9100LIMHSE,LIMHSE,LHS,Limehouse Rail Station,,U,536120.0,181111.0,2005-04-25T00:00:00,2010-05-14T17:37:23,2.0,rev,9100LIMHSE,LIMHSE,LHS,Limehouse Rail Station,,U,536120.0,181111.0,2005-04-25T00:00:00,2010-05-14T17:37:23,2.0,rev,9100LIMHSE,LIMHSE,LHS,Limehouse Rail Station,,U,536120.0,181111.0,2005-04-25T00:00:00,2010-05-14T17:37:23,2.0,rev,9100LIMHSE,LIMHSE,LHS,Limehouse Rail Station,,U,536120.0,181111.0,2005-04-25T00:00:00,2010-05-14T17:37:23,2.0,rev
202403218052000,P52000,2024-03-21,TD,BLFR,23:43:30,23:44:30,23:44:00,23:44:00,23:52:00,23:53:00,2,,,,,,False,False,,,85440,85410,480,85920,85440,85980,540,9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714.0,180914.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714.0,180914.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714.0,180914.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714.0,180914.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714.0,180914.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218052000,P52000,2024-03-21,TD,STPXBOX,23:52:30,23:53:30,23:53:00,23:53:00,00:01:00,00:01:00,B,,,,,,False,False,,,85980,85950,85920,60,85980,60,85920,9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990.0,183135.0,2007-09-21T09:58:52,2010-08-16T15:22:02,2.0,rev,9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990.0,183135.0,2007-09-21T09:58:52,2010-08-16T15:22:02,2.0,rev,9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990.0,183135.0,2007-09-21T09:58:52,2010-08-16T15:22:02,2.0,rev,9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990.0,183135.0,2007-09-21T09:58:52,2010-08-16T15:22:02,2.0,rev,9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990.0,183135.0,2007-09-21T09:58:52,2010-08-16T15:22:02,2.0,rev
202403218052000,P52000,2024-03-21,TD,WHMPSTM,00:01:00,00:01:30,00:01:00,00:01:00,00:09:00,00:09:00,2,,,,,,False,False,,,60,60,480,540,60,540,480,9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472.0,184836.0,2005-04-25T00:00:00,2010-06-04T18:47:16,2.0,rev,9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472.0,184836.0,2005-04-25T00:00:00,2010-06-04T18:47:16,2.0,rev,9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472.0,184836.0,2005-04-25T00:00:00,2010-06-04T18:47:16,2.0,rev,9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472.0,184836.0,2005-04-25T00:00:00,2010-06-04T18:47:16,2.0,rev,9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472.0,184836.0,2005-04-25T00:00:00,2010-06-04T18:47:16,2.0,rev
202403218052000,P52000,2024-03-21,TD,STALBCY,00:16:00,00:17:30,00:16:00,00:17:00,00:23:00,00:24:00,2,,,,,,False,False,,,960,960,420,1380,1020,1440,420,9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549.0,207076.0,2003-11-04T00:00:00,2007-02-13T17:06:21,3.0,rev,9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549.0,207076.0,2003-11-04T00:00:00,2007-02-13T17:06:21,3.0,rev,9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549.0,207076.0,2003-11-04T00:00:00,2007-02-13T17:06:21,3.0,rev,9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549.0,207076.0,2003-11-04T00:00:00,2007-02-13T17:06:21,3.0,rev,9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549.0,207076.0,2003-11-04T00:00:00,2007-02-13T17:06:21,3.0,rev
202403218052000,P52000,2024-03-21,TD,HRPNDN,00:23:00,00:23:30,00:23:00,00:23:00,00:29:00,00:30:00,2,,,,,,False,False,,,1380,1380,360,1740,1380,1800,420,9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735.0,214175.0,2003-11-04T00:00:00,2011-02-07T18:49:18,2.0,rev,9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735.0,214175.0,2003-11-04T00:00:00,2011-02-07T18:49:18,2.0,rev,9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735.0,214175.0,2003-11-04T00:00:00,2011-02-07T18:49:18,2.0,rev,9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735.0,214175.0,2003-11-04T00:00:00,2011-02-07T18:49:18,2.0,rev,9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735.0,214175.0,2003-11-04T00:00:00,2011-02-07T18:49:18,2.0,rev
202403218052000,P52000,2024-03-21,TD,LEAGRVE,00:37:00,00:37:30,00:37:00,00:37:00,00:42:00,00:42:00,2,,,,,,False,False,,,2220,2220,300,2520,2220,2520,300,9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145.0,224080.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145.0,224080.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145.0,224080.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145.0,224080.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145.0,224080.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218052000,P52000,2024-03-21,TD,HRLG,00:41:30,00:42:00,00:42:00,00:42:00,00:46:00,00:47:00,2,,,,,,False,False,,,2520,2490,240,2760,2520,2820,300,9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456.0,230355.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456.0,230355.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456.0,230355.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456.0,230355.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev,9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456.0,230355.0,2003-11-04T00:00:00,2006-11-24T15:29:01,2.0,rev
202403218052000,P52000,2024-03-21,TD,FLITWCK,00:45:30,00:46:00,00:46:00,00:46:00,00:50:00,00:51:00,2,,,,,,False,False,,,2760,2730,240,3000,2760,3060,300,9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390.0,234980.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390.0,234980.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390.0,234980.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390.0,234980.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390.0,234980.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev
202403217122055,G22055,2024-03-21,CIS,WVLSFLD,23:38:30,23:39:00,23:39:00,23:39:00,23:39:00,23:39:00,1,12.0,,,,,False,False,,,85140,85110,0,85140,85140,85140,0,9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060.0,120000.0,2005-04-21T00:00:00,2011-08-22T17:03:04,2.0,rev,9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060.0,120000.0,2005-04-21T00:00:00,2011-08-22T17:03:04,2.0,rev,9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060.0,120000.0,2005-04-21T00:00:00,2011-08-22T17:03:04,2.0,rev,9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060.0,120000.0,2005-04-21T00:00:00,2011-08-22T17:03:04,2.0,rev,9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060.0,120000.0,2005-04-21T00:00:00,2011-08-22T17:03:04,2.0,rev
202403218011402,P11402,2024-03-21,CIS,WOLWXR,23:51:30,23:52:00,23:52:00,23:52:00,23:52:00,23:52:00,A,,,,,,False,False,,,85920,85890,0,85920,85920,85920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202403217604139,L04139,2024-03-21,TD,RTHERHI,23:46:00,23:46:30,23:46:00,23:46:00,23:46:00,23:46:00,1,,,,,,False,False,,,85560,85560,0,85560,85560,85560,0,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new
202403217604139,L04139,2024-03-21,TD,WAPPING,23:47:30,23:48:00,23:48:00,23:48:00,23:48:00,23:48:00,1,,,,,,False,False,,,85680,85650,0,85680,85680,85680,0,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new
202403217604139,L04139,2024-03-21,TD,SHADWEL,23:49:30,23:50:00,23:50:00,23:50:00,23:50:00,23:50:00,1,,,,,,False,False,,,85800,85770,0,85800,85800,85800,0,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new
202403217604139,L04139,2024-03-21,TD,WCHAPEL,23:51:30,23:52:30,23:52:00,23:52:00,23:52:00,23:52:00,5,,,,,,False,False,,,85920,85890,0,85920,85920,85920,0,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev
202403217604139,L04139,2024-03-21,TD,SHRDHST,23:54:00,23:55:00,23:54:00,23:55:00,23:54:00,23:55:00,1,,,,,,False,False,,,86040,86040,0,86040,86100,86100,0,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new
202403218901575,Y01575,2024-03-21,TD,WOKNGHM,23:26:00,23:27:00,23:26:00,23:27:00,23:26:00,23:27:00,2,,,,,,False,False,,,84360,84360,0,84360,84420,84420,0,9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596.0,168657.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596.0,168657.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596.0,168657.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596.0,168657.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596.0,168657.0,2005-04-21T00:00:00,2006-09-18T18:24:34,1.0,rev
